2025-09-26 13:33:43,342 - ERROR - File "C:\Users\user\Desktop\Bridzzi\src\naver\Report\naver_search_rank_kakao_message.py", line 699, in <module>
    main_process()
2025-09-26 13:33:43,342 - ERROR - File "C:\Users\user\Desktop\Bridzzi\src\naver\Report\naver_search_rank_kakao_message.py", line 618, in main_process
    keyword_rank_search_start(keyword_rank__googlesheet)
2025-09-26 13:33:43,342 - ERROR - File "C:\Users\user\Desktop\Bridzzi\src\naver\Report\naver_search_rank_kakao_message.py", line 571, in keyword_rank_search_start
    bridzzi_kin_rank_data = get_n_kin_rank_data(browser, bridzzi_kins, keyword)
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2025-09-26 13:33:43,342 - ERROR - File "C:\Users\user\Desktop\Bridzzi\src\naver\Report\naver_search_rank_kakao_message.py", line 440, in get_n_kin_rank_data
    browser.get(url)
2025-09-26 13:33:43,343 - ERROR - File "c:\Users\user\anaconda3\envs\AutoPro\Lib\site-packages\selenium\webdriver\remote\webdriver.py", line 472, in get
    self.execute(Command.GET, {"url": url})
2025-09-26 13:33:43,343 - ERROR - File "c:\Users\user\anaconda3\envs\AutoPro\Lib\site-packages\selenium\webdriver\remote\webdriver.py", line 447, in execute
    self.error_handler.check_response(response)
2025-09-26 13:33:43,343 - ERROR - File "c:\Users\user\anaconda3\envs\AutoPro\Lib\site-packages\selenium\webdriver\remote\errorhandler.py", line 232, in check_response
    raise exception_class(message, screen, stacktrace)
2025-09-26 13:33:43,343 - ERROR - selenium.common.exceptions.InvalidSessionIdException: Message: invalid session id: session deleted as the browser has closed the connection
from disconnected: not connected to DevTools
  (Session info: chrome=140.0.7339.208)
Stacktrace:
	GetHandleVerifier [0x0x6ec333+65459]
	GetHandleVerifier [0x0x6ec374+65524]
	(No symbol) [0x0x50d973]
	(No symbol) [0x0x4fcdf0]
	(No symbol) [0x0x51b4af]
	(No symbol) [0x0x580775]
	(No symbol) [0x0x59aef9]
	(No symbol) [0x0x579bf6]
	(No symbol) [0x0x54b38e]
	(No symbol) [0x0x54c274]
	GetHandleVerifier [0x0x96eda3+2697763]
	GetHandleVerifier [0x0x969ec7+2677575]
	GetHandleVerifier [0x0x714194+228884]
	GetHandleVerifier [0x0x7049f8+165496]
	GetHandleVerifier [0x0x70b18d+192013]
	GetHandleVerifier [0x0x6f47d8+99416]
	GetHandleVerifier [0x0x6f4972+99826]
	GetHandleVerifier [0x0x6debea+10346]
	BaseThreadInitThunk [0x0x761b5d49+25]
	RtlInitializeExceptionChain [0x0x777ad6db+107]
	RtlGetAppContainerNamedObjectPath [0x0x777ad661+561]
2025-09-26 13:33:43,343 - INFO - ==================================
2025-09-26 13:33:43,343 - INFO - ★ 크롬 브라우저 - 자동 업데이트 ★
